Data,Hora UTC,"TEMPERATURA DO AR - BULBO SECO, HORARIA ( C)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%)
5/8/2019,1900 UTC,"12,8",42
5/8/2019,2000 UTC,"11,9",100
5/8/2019,2100 UTC,"11,4",54
5/8/2019,2200 UTC,"11,5",56
5/8/2019,2300 UTC,"11,4",68
6/8/2019,0000 UTC,"11,3",73
6/8/2019,0100 UTC,"11,7",87
6/8/2019,0200 UTC,"11,7",66
6/8/2019,0300 UTC,"11,9",96
6/8/2019,0400 UTC,"12,1",60
6/8/2019,0500 UTC,"12,3",67
6/8/2019,0600 UTC,"12,3",82
6/8/2019,0700 UTC,"12,4",78
6/8/2019,0800 UTC,"12,2",95
6/8/2019,0900 UTC,"12,7",47
6/8/2019,1000 UTC,"13,3",76
6/8/2019,1100 UTC,15,57
6/8/2019,1200 UTC,"16,2",81
6/8/2019,1300 UTC,"17,5",55
6/8/2019,1400 UTC,"19,7",88
6/8/2019,1500 UTC,22,44
6/8/2019,1600 UTC,"22,4",78
6/8/2019,1700 UTC,"22,3",73
6/8/2019,1800 UTC,"20,8",68
6/8/2019,1900 UTC,"20,6",69
6/8/2019,2000 UTC,"16,7",58
6/8/2019,2100 UTC,"15,6",48
6/8/2019,2200 UTC,"14,7",86
6/8/2019,2300 UTC,"14,7",76
7/8/2019,0000 UTC,"14,7",47
7/8/2019,0100 UTC,15,86
7/8/2019,0200 UTC,"14,8",79
7/8/2019,0300 UTC,"14,5",93
7/8/2019,0400 UTC,"14,2",79
7/8/2019,0500 UTC,"13,8",85
7/8/2019,0600 UTC,"13,6",100
7/8/2019,0700 UTC,"13,3",48
7/8/2019,0800 UTC,"13,1",87
7/8/2019,0900 UTC,"12,6",88
7/8/2019,1000 UTC,13,56
7/8/2019,1100 UTC,"15,2",41
7/8/2019,1200 UTC,"19,7",100
7/8/2019,1300 UTC,"22,4",73
7/8/2019,1400 UTC,"22,6",58
7/8/2019,1500 UTC,"23,8",82
7/8/2019,1600 UTC,"22,9",78
7/8/2019,1700 UTC,"22,6",48
7/8/2019,1800 UTC,"23,4",45
7/8/2019,1900 UTC,"22,7",47
7/8/2019,2000 UTC,"21,4",58
7/8/2019,2100 UTC,"20,7",40
7/8/2019,2200 UTC,"19,4",83
7/8/2019,2300 UTC,"18,3",86
8/8/2019,0000 UTC,"17,3",72
8/8/2019,0100 UTC,17,62
8/8/2019,0200 UTC,"15,7",89
8/8/2019,0300 UTC,"14,9",95
8/8/2019,0400 UTC,"14,3",97
8/8/2019,0500 UTC,"13,4",74
8/8/2019,0600 UTC,"13,3",73
8/8/2019,0700 UTC,"12,4",98
8/8/2019,0800 UTC,"12,3",70
8/8/2019,0900 UTC,"12,7",96
8/8/2019,1000 UTC,"14,9",71
8/8/2019,1100 UTC,"19,2",90
8/8/2019,1200 UTC,"21,6",48
8/8/2019,1300 UTC,"24,2",48
8/8/2019,1400 UTC,"24,1",76
8/8/2019,1500 UTC,"26,8",76
8/8/2019,1600 UTC,"24,6",41
8/8/2019,1700 UTC,"25,3",56
8/8/2019,1800 UTC,"25,4",76
8/8/2019,1900 UTC,24,99
8/8/2019,2000 UTC,22,60
8/8/2019,2100 UTC,21,99
8/8/2019,2200 UTC,"20,4",81
8/8/2019,2300 UTC,"18,9",80
9/8/2019,0000 UTC,"18,1",74
9/8/2019,0100 UTC,"17,2",80
9/8/2019,0200 UTC,"16,8",96
9/8/2019,0300 UTC,"16,6",56
9/8/2019,0400 UTC,"15,5",40
9/8/2019,0500 UTC,"14,8",41
9/8/2019,0600 UTC,"14,6",52
9/8/2019,0700 UTC,"14,3",60
9/8/2019,0800 UTC,"14,2",45
9/8/2019,0900 UTC,14,83
9/8/2019,1000 UTC,"16,9",45
9/8/2019,1100 UTC,"19,3",84
9/8/2019,1200 UTC,"22,5",58
9/8/2019,1300 UTC,"24,9",84
9/8/2019,1400 UTC,"25,9",59
9/8/2019,1500 UTC,26,44
9/8/2019,1600 UTC,"26,9",68
9/8/2019,1700 UTC,26,69
9/8/2019,1800 UTC,26,60
9/8/2019,1900 UTC,25,45
9/8/2019,2000 UTC,"23,2",48
9/8/2019,2100 UTC,"21,8",72
9/8/2019,2200 UTC,"20,8",87
9/8/2019,2300 UTC,"19,7",66
10/8/2019,0000 UTC,"19,3",74
10/8/2019,0100 UTC,"18,6",50
10/8/2019,0200 UTC,18,45
10/8/2019,0300 UTC,"17,9",61
10/8/2019,0400 UTC,"17,1",94
10/8/2019,0500 UTC,"18,2",58
10/8/2019,0600 UTC,"18,1",56
10/8/2019,0700 UTC,"17,2",48
10/8/2019,0800 UTC,"18,3",78
10/8/2019,0900 UTC,"18,5",100
10/8/2019,1000 UTC,"20,5",41
10/8/2019,1100 UTC,"22,5",48
10/8/2019,1200 UTC,"24,6",64
10/8/2019,1300 UTC,"24,4",41
10/8/2019,1400 UTC,"25,4",88
10/8/2019,1500 UTC,"25,3",79
10/8/2019,1600 UTC,"26,7",80
10/8/2019,1700 UTC,"26,7",47
10/8/2019,1800 UTC,"25,3",73
10/8/2019,1900 UTC,"24,2",96
10/8/2019,2000 UTC,"23,1",51
10/8/2019,2100 UTC,"22,4",50
10/8/2019,2200 UTC,"21,7",96
10/8/2019,2300 UTC,"19,5",79
11/8/2019,0000 UTC,"19,2",69
11/8/2019,0100 UTC,"18,2",69
11/8/2019,0200 UTC,18,93
11/8/2019,0300 UTC,"16,9",48
11/8/2019,0400 UTC,"15,6",61
11/8/2019,0500 UTC,"15,4",78
11/8/2019,0600 UTC,"14,9",73
11/8/2019,0700 UTC,"14,3",81
11/8/2019,0800 UTC,"13,8",57
11/8/2019,0900 UTC,"13,4",61
11/8/2019,1000 UTC,"13,1",91
11/8/2019,1100 UTC,14,48
11/8/2019,1200 UTC,"14,5",62
11/8/2019,1300 UTC,"15,4",49
11/8/2019,1400 UTC,"17,4",40
11/8/2019,1500 UTC,19,42
11/8/2019,1600 UTC,"20,2",73
11/8/2019,1700 UTC,"20,7",59
11/8/2019,1800 UTC,"20,1",77
11/8/2019,1900 UTC,"18,4",56
11/8/2019,2000 UTC,"16,1",71
11/8/2019,2100 UTC,15,42
11/8/2019,2200 UTC,"14,5",41
11/8/2019,2300 UTC,"14,5",42
12/8/2019,0000 UTC,"14,5",63
12/8/2019,0100 UTC,"14,1",45
12/8/2019,0200 UTC,,
12/8/2019,0300 UTC,,
12/8/2019,0400 UTC,"13,1",100
12/8/2019,0500 UTC,"12,8",78
12/8/2019,0600 UTC,"12,6",91
12/8/2019,0700 UTC,"12,2",67
12/8/2019,0800 UTC,"11,9",51
12/8/2019,0900 UTC,"11,6",48
12/8/2019,1000 UTC,"12,8",51
12/8/2019,1100 UTC,"16,6",50
12/8/2019,1200 UTC,"21,1",97
12/8/2019,1300 UTC,"25,6",40
12/8/2019,1400 UTC,"26,3",96
12/8/2019,1500 UTC,"27,8",60
12/8/2019,1600 UTC,"28,3",86
12/8/2019,1700 UTC,"27,9",49
12/8/2019,1800 UTC,"27,9",61
12/8/2019,1900 UTC,"26,7",56
12/8/2019,2000 UTC,25,81
12/8/2019,2100 UTC,24,79
12/8/2019,2200 UTC,23,85
12/8/2019,2300 UTC,"22,1",83
13/8/2019,0000 UTC,22,60
13/8/2019,0100 UTC,"21,2",71
13/8/2019,0200 UTC,"20,8",53
13/8/2019,0300 UTC,"20,3",85
13/8/2019,0400 UTC,"19,2",75
13/8/2019,0500 UTC,"17,5",46
13/8/2019,0600 UTC,"16,9",51
13/8/2019,0700 UTC,"16,5",80
13/8/2019,0800 UTC,"16,3",96
13/8/2019,0900 UTC,"15,5",74
13/8/2019,1000 UTC,"15,7",98
13/8/2019,1100 UTC,"16,5",87
13/8/2019,1200 UTC,"16,1",66
13/8/2019,1300 UTC,"15,7",55
13/8/2019,1400 UTC,"15,1",52
13/8/2019,1500 UTC,"15,6",46
13/8/2019,1600 UTC,"16,4",54
13/8/2019,1700 UTC,"15,5",53
13/8/2019,1800 UTC,"14,7",53
13/8/2019,1900 UTC,"13,8",50
13/8/2019,2000 UTC,"12,7",54
13/8/2019,2100 UTC,12,81
13/8/2019,2200 UTC,"11,5",80
13/8/2019,2300 UTC,"10,9",87
14/8/2019,0000 UTC,"10,7",58
14/8/2019,0100 UTC,"10,8",46
14/8/2019,0200 UTC,"10,7",47
14/8/2019,0300 UTC,10,48
14/8/2019,0400 UTC,"9,6",86
14/8/2019,0500 UTC,"9,3",87
14/8/2019,0600 UTC,"9,2",89
14/8/2019,0700 UTC,"8,7",79
14/8/2019,0800 UTC,16,92
14/8/2019,0900 UTC,"8,4",47
14/8/2019,1000 UTC,"8,4",94
14/8/2019,1100 UTC,17,55
14/8/2019,1200 UTC,"8,3",70
14/8/2019,1300 UTC,"8,2",97
14/8/2019,1400 UTC,"9,2",95
14/8/2019,1500 UTC,"9,4",84
14/8/2019,1600 UTC,"9,3",40
14/8/2019,1700 UTC,"10,7",58
14/8/2019,1800 UTC,11,82
14/8/2019,1900 UTC,"9,8",70
14/8/2019,2000 UTC,"7,8",67
14/8/2019,2100 UTC,25,43
14/8/2019,2200 UTC,"7,1",78
14/8/2019,2300 UTC,21,63
15/8/2019,0000 UTC,23,74
15/8/2019,0100 UTC,"8,1",41
15/8/2019,0200 UTC,"8,3",59
15/8/2019,0300 UTC,"8,2",91
15/8/2019,0400 UTC,9,66
15/8/2019,0500 UTC,25,68
15/8/2019,0600 UTC,"9,2",76
15/8/2019,0700 UTC,"9,3",47
15/8/2019,0800 UTC,"9,4",60
15/8/2019,0900 UTC,"9,7",95
15/8/2019,1000 UTC,"10,3",66
15/8/2019,1100 UTC,"11,5",48
15/8/2019,1200 UTC,"12,8",56
15/8/2019,1300 UTC,"13,7",73
15/8/2019,1400 UTC,"15,1",97
15/8/2019,1500 UTC,"16,6",51
15/8/2019,1600 UTC,"16,4",71
15/8/2019,1700 UTC,"15,9",96
15/8/2019,1800 UTC,15,81
15/8/2019,1900 UTC,"13,7",45
15/8/2019,2000 UTC,"12,4",82
15/8/2019,2100 UTC,12,91
15/8/2019,2200 UTC,"11,8",41
15/8/2019,2300 UTC,"11,7",93
16/8/2019,0000 UTC,"11,7",53
16/8/2019,0100 UTC,"11,8",82
16/8/2019,0200 UTC,"11,4",53
16/8/2019,0300 UTC,"11,2",79
16/8/2019,0400 UTC,"10,9",58
16/8/2019,0500 UTC,"10,9",46
16/8/2019,0600 UTC,"10,6",42
16/8/2019,0700 UTC,"10,4",71
16/8/2019,0800 UTC,"10,4",99
16/8/2019,0900 UTC,"10,3",52
16/8/2019,1000 UTC,"10,4",56
16/8/2019,1100 UTC,"11,3",73
16/8/2019,1200 UTC,"15,6",98
16/8/2019,1300 UTC,18,57
16/8/2019,1400 UTC,"21,3",81
16/8/2019,1500 UTC,"22,6",43
16/8/2019,1600 UTC,"23,9",66
16/8/2019,1700 UTC,24,70
16/8/2019,1800 UTC,"24,1",97
16/8/2019,1900 UTC,"22,4",55
16/8/2019,2000 UTC,"20,2",40
16/8/2019,2100 UTC,"18,9",100
16/8/2019,2200 UTC,"17,9",86
16/8/2019,2300 UTC,"16,5",94
17/8/2019,0000 UTC,"15,4",73
17/8/2019,0100 UTC,"14,4",68
17/8/2019,0200 UTC,"13,6",69
17/8/2019,0300 UTC,"12,5",57
17/8/2019,0400 UTC,"11,2",49
17/8/2019,0500 UTC,"10,5",85
17/8/2019,0600 UTC,17,73
17/8/2019,0700 UTC,"9,5",52
17/8/2019,0800 UTC,16,53
17/8/2019,0900 UTC,"10,1",60
17/8/2019,1000 UTC,18,70
17/8/2019,1100 UTC,"18,3",83
17/8/2019,1200 UTC,"21,3",59
17/8/2019,1300 UTC,"23,3",71
17/8/2019,1400 UTC,"23,6",99
17/8/2019,1500 UTC,"24,6",91
17/8/2019,1600 UTC,"25,3",72
17/8/2019,1700 UTC,"25,9",44
17/8/2019,1800 UTC,"25,5",71
17/8/2019,1900 UTC,"23,8",91
17/8/2019,2000 UTC,"22,4",88
17/8/2019,2100 UTC,"21,2",46
17/8/2019,2200 UTC,"20,3",66
17/8/2019,2300 UTC,"19,9",45
18/8/2019,0000 UTC,"19,9",64
18/8/2019,0100 UTC,20,81
18/8/2019,0200 UTC,"19,7",50
18/8/2019,0300 UTC,19,51
18/8/2019,0400 UTC,"19,3",66
18/8/2019,0500 UTC,"18,4",93
18/8/2019,0600 UTC,"18,8",42
18/8/2019,0700 UTC,"18,2",72
18/8/2019,0800 UTC,"18,3",88
18/8/2019,0900 UTC,"18,3",54
18/8/2019,1000 UTC,"19,7",92
18/8/2019,1100 UTC,"21,7",99
18/8/2019,1200 UTC,"24,4",81
18/8/2019,1300 UTC,"26,5",94
18/8/2019,1400 UTC,"26,4",60
18/8/2019,1500 UTC,"25,6",94
18/8/2019,1600 UTC,"25,7",44
18/8/2019,1700 UTC,25,67
18/8/2019,1800 UTC,"24,8",98
18/8/2019,1900 UTC,"19,7",64
18/8/2019,2000 UTC,"17,2",93
18/8/2019,2100 UTC,"16,7",57
18/8/2019,2200 UTC,"16,4",94
18/8/2019,2300 UTC,"15,1",66
19/8/2019,0000 UTC,"14,4",87
19/8/2019,0100 UTC,"13,9",69
19/8/2019,0200 UTC,"13,1",89
19/8/2019,0300 UTC,"12,4",60
19/8/2019,0400 UTC,"11,9",43
19/8/2019,0500 UTC,"11,4",56
19/8/2019,0600 UTC,"11,3",60
19/8/2019,0700 UTC,"10,4",76
19/8/2019,0800 UTC,10,46
19/8/2019,0900 UTC,"9,3",95
19/8/2019,1000 UTC,10,56
19/8/2019,1100 UTC,"9,9",69
19/8/2019,1200 UTC,"9,2",46
19/8/2019,1300 UTC,"9,1",87
19/8/2019,1400 UTC,"8,9",65
19/8/2019,1500 UTC,"8,5",43
19/8/2019,1600 UTC,"8,6",77
19/8/2019,1700 UTC,"8,4",49
19/8/2019,1800 UTC,"8,5",47
19/8/2019,1900 UTC,"8,5",91
19/8/2019,2000 UTC,"8,7",78
19/8/2019,2100 UTC,19,74
19/8/2019,2200 UTC,"8,5",86
19/8/2019,2300 UTC,"8,4",48
20/8/2019,0000 UTC,8,44
20/8/2019,0100 UTC,"7,8",49
20/8/2019,0200 UTC,17,58
20/8/2019,0300 UTC,25,86
20/8/2019,0400 UTC,"8,7",73
20/8/2019,0500 UTC,22,88
20/8/2019,0600 UTC,23,70
20/8/2019,0700 UTC,"9,2",41
20/8/2019,0800 UTC,9,68
20/8/2019,0900 UTC,9,47
20/8/2019,1000 UTC,21,47
20/8/2019,1100 UTC,21,52
20/8/2019,1200 UTC,"10,8",80
20/8/2019,1300 UTC,"12,1",48
20/8/2019,1400 UTC,"12,2",91
20/8/2019,1500 UTC,"11,6",80
20/8/2019,1600 UTC,"11,9",99
20/8/2019,1700 UTC,"12,2",88
20/8/2019,1800 UTC,"12,9",99
20/8/2019,1900 UTC,"12,7",95
20/8/2019,2000 UTC,"11,9",52
20/8/2019,2100 UTC,"11,2",71
20/8/2019,2200 UTC,"11,1",53
20/8/2019,2300 UTC,11,66
21/8/2019,0000 UTC,"10,6",45
21/8/2019,0100 UTC,"10,6",87
21/8/2019,0200 UTC,"10,5",55
21/8/2019,0300 UTC,"10,5",57
21/8/2019,0400 UTC,"10,5",68
21/8/2019,0500 UTC,"10,1",53
21/8/2019,0600 UTC,17,49
21/8/2019,0700 UTC,"10,1",43
21/8/2019,0800 UTC,"9,9",71
21/8/2019,0900 UTC,"10,2",99
21/8/2019,1000 UTC,"10,7",56
21/8/2019,1100 UTC,"11,7",95
21/8/2019,1200 UTC,"12,3",41
21/8/2019,1300 UTC,13,40
21/8/2019,1400 UTC,"13,5",62
21/8/2019,1500 UTC,"14,8",73
21/8/2019,1600 UTC,"15,2",98
21/8/2019,1700 UTC,"15,8",95
21/8/2019,1800 UTC,"17,6",54
21/8/2019,1900 UTC,"16,6",59
21/8/2019,2000 UTC,"13,3",45
21/8/2019,2100 UTC,"11,6",70
21/8/2019,2200 UTC,"11,1",41
21/8/2019,2300 UTC,"11,1",42
22/8/2019,0000 UTC,"11,2",55
22/8/2019,0100 UTC,11,80
22/8/2019,0200 UTC,"10,6",63
22/8/2019,0300 UTC,"9,6",64
22/8/2019,0400 UTC,9,55
22/8/2019,0500 UTC,"8,2",52
22/8/2019,0600 UTC,7,82
22/8/2019,0700 UTC,24,72
22/8/2019,0800 UTC,23,69
22/8/2019,0900 UTC,20,94
22/8/2019,1000 UTC,"9,3",50
22/8/2019,1100 UTC,16,45
22/8/2019,1200 UTC,"12,9",43
22/8/2019,1300 UTC,"12,8",52
22/8/2019,1400 UTC,"14,5",68
22/8/2019,1500 UTC,"14,3",73
22/8/2019,1600 UTC,"14,2",54
22/8/2019,1700 UTC,"15,1",94
22/8/2019,1800 UTC,"14,7",69
22/8/2019,1900 UTC,"14,2",88
22/8/2019,2000 UTC,"12,8",40
22/8/2019,2100 UTC,"11,9",97
22/8/2019,2200 UTC,"11,1",71
22/8/2019,2300 UTC,"10,3",85
23/8/2019,0000 UTC,"9,7",85
23/8/2019,0100 UTC,"10,2",57
23/8/2019,0200 UTC,"10,5",76
23/8/2019,0300 UTC,"10,6",60
23/8/2019,0400 UTC,"10,5",91
23/8/2019,0500 UTC,"10,2",81
23/8/2019,0600 UTC,10,99
23/8/2019,0700 UTC,"9,9",40
23/8/2019,0800 UTC,"9,5",61
23/8/2019,0900 UTC,"9,3",93
23/8/2019,1000 UTC,"10,4",87
23/8/2019,1100 UTC,"12,6",77
23/8/2019,1200 UTC,"13,2",90
23/8/2019,1300 UTC,"13,5",64
23/8/2019,1400 UTC,"14,8",55
23/8/2019,1500 UTC,"16,1",40
23/8/2019,1600 UTC,16,69
23/8/2019,1700 UTC,"16,7",47
23/8/2019,1800 UTC,"15,4",54
23/8/2019,1900 UTC,"14,2",55
23/8/2019,2000 UTC,"12,4",73
23/8/2019,2100 UTC,"11,7",48
23/8/2019,2200 UTC,"10,8",40
23/8/2019,2300 UTC,"10,4",74
24/8/2019,0000 UTC,11,54
24/8/2019,0100 UTC,"11,3",97
24/8/2019,0200 UTC,"10,1",63
24/8/2019,0300 UTC,10,40
24/8/2019,0400 UTC,"10,2",60
24/8/2019,0500 UTC,"10,3",62
24/8/2019,0600 UTC,"10,1",52
24/8/2019,0700 UTC,10,58
24/8/2019,0800 UTC,"9,9",97
24/8/2019,0900 UTC,"10,1",50
24/8/2019,1000 UTC,16,86
24/8/2019,1100 UTC,"11,6",92
24/8/2019,1200 UTC,"12,7",60
24/8/2019,1300 UTC,"13,9",51
24/8/2019,1400 UTC,"14,8",99
24/8/2019,1500 UTC,"14,7",50
24/8/2019,1600 UTC,"16,4",75
24/8/2019,1700 UTC,"16,2",67
24/8/2019,1800 UTC,15,47
24/8/2019,1900 UTC,"13,9",46
24/8/2019,2000 UTC,"12,3",78
24/8/2019,2100 UTC,"10,9",71
24/8/2019,2200 UTC,"10,9",84
24/8/2019,2300 UTC,11,40
25/8/2019,0000 UTC,11,87
25/8/2019,0100 UTC,11,48
25/8/2019,0200 UTC,"10,8",80
25/8/2019,0300 UTC,"10,9",69
25/8/2019,0400 UTC,"10,9",47
25/8/2019,0500 UTC,"10,6",71
25/8/2019,0600 UTC,"10,5",53
25/8/2019,0700 UTC,"10,7",42
25/8/2019,0800 UTC,"10,7",48
25/8/2019,0900 UTC,"10,5",89
25/8/2019,1000 UTC,"10,6",54
25/8/2019,1100 UTC,"11,8",79
25/8/2019,1200 UTC,"13,1",58
25/8/2019,1300 UTC,"13,7",97
25/8/2019,1400 UTC,"13,8",97
25/8/2019,1500 UTC,"14,9",79
25/8/2019,1600 UTC,"16,4",85
25/8/2019,1700 UTC,"16,5",53
25/8/2019,1800 UTC,"16,1",80
25/8/2019,1900 UTC,"14,9",80
25/8/2019,2000 UTC,13,52
25/8/2019,2100 UTC,"12,2",67
25/8/2019,2200 UTC,"11,6",41
25/8/2019,2300 UTC,"11,2",64
26/8/2019,0000 UTC,"11,2",65
26/8/2019,0100 UTC,"10,9",56
26/8/2019,0200 UTC,"10,7",69
26/8/2019,0300 UTC,"10,4",49
26/8/2019,0400 UTC,"9,5",44
26/8/2019,0500 UTC,"8,7",57
26/8/2019,0600 UTC,"9,2",80
26/8/2019,0700 UTC,18,91
26/8/2019,0800 UTC,"9,6",74
26/8/2019,0900 UTC,"9,6",99
26/8/2019,1000 UTC,"11,7",63
26/8/2019,1100 UTC,"14,1",76
26/8/2019,1200 UTC,"16,9",69
26/8/2019,1300 UTC,"16,3",71
26/8/2019,1400 UTC,"17,3",47
26/8/2019,1500 UTC,"18,3",82
26/8/2019,1600 UTC,19,40
26/8/2019,1700 UTC,"19,1",96
26/8/2019,1800 UTC,"17,1",71
26/8/2019,1900 UTC,"16,5",100
26/8/2019,2000 UTC,"14,4",64
26/8/2019,2100 UTC,"13,9",42
26/8/2019,2200 UTC,"13,8",100
26/8/2019,2300 UTC,"13,9",92
27/8/2019,0000 UTC,14,55
27/8/2019,0100 UTC,"13,8",99
27/8/2019,0200 UTC,"13,6",42
27/8/2019,0300 UTC,"13,6",69
27/8/2019,0400 UTC,"13,5",82
27/8/2019,0500 UTC,"13,1",72
27/8/2019,0600 UTC,"13,1",82
27/8/2019,0700 UTC,"12,4",73
27/8/2019,0800 UTC,"12,4",89
27/8/2019,0900 UTC,"12,9",41
27/8/2019,1000 UTC,"13,2",86
27/8/2019,1100 UTC,"14,2",59
27/8/2019,1200 UTC,"14,6",52
27/8/2019,1300 UTC,"17,6",100
27/8/2019,1400 UTC,"19,5",58
27/8/2019,1500 UTC,"21,1",50
27/8/2019,1600 UTC,"22,3",44
27/8/2019,1700 UTC,"22,8",42
27/8/2019,1800 UTC,21,52
27/8/2019,1900 UTC,"18,2",65
27/8/2019,2000 UTC,"16,3",59
27/8/2019,2100 UTC,"15,8",87
27/8/2019,2200 UTC,"15,3",66
27/8/2019,2300 UTC,15,88
28/8/2019,0000 UTC,"14,7",61
28/8/2019,0100 UTC,"14,5",45
28/8/2019,0200 UTC,"14,2",79
28/8/2019,0300 UTC,14,68
28/8/2019,0400 UTC,"13,9",83
28/8/2019,0500 UTC,"13,9",100
28/8/2019,0600 UTC,"13,8",77
28/8/2019,0700 UTC,"13,6",59
28/8/2019,0800 UTC,"13,7",49
28/8/2019,0900 UTC,"13,9",75
28/8/2019,1000 UTC,14,51
28/8/2019,1100 UTC,"14,6",65
28/8/2019,1200 UTC,"15,2",69
28/8/2019,1300 UTC,"16,7",87
28/8/2019,1400 UTC,"18,7",40
28/8/2019,1500 UTC,"19,3",54
28/8/2019,1600 UTC,"19,4",78
28/8/2019,1700 UTC,"19,2",90
28/8/2019,1800 UTC,19,71
28/8/2019,1900 UTC,"17,2",99
28/8/2019,2000 UTC,"15,5",45
28/8/2019,2100 UTC,"14,5",95
28/8/2019,2200 UTC,"13,9",45
28/8/2019,2300 UTC,"14,2",91
29/8/2019,0000 UTC,"13,9",46
29/8/2019,0100 UTC,14,79
29/8/2019,0200 UTC,"13,9",89
29/8/2019,0300 UTC,"13,3",59
29/8/2019,0400 UTC,"12,7",71
29/8/2019,0500 UTC,"12,2",94
29/8/2019,0600 UTC,"12,3",63
29/8/2019,0700 UTC,12,78
29/8/2019,0800 UTC,"12,1",73
29/8/2019,0900 UTC,"12,1",43
29/8/2019,1000 UTC,"12,2",92
29/8/2019,1100 UTC,"12,9",98
29/8/2019,1200 UTC,"14,8",80
29/8/2019,1300 UTC,"16,6",84
29/8/2019,1400 UTC,"19,2",74
29/8/2019,1500 UTC,"20,9",72
29/8/2019,1600 UTC,"22,5",74
29/8/2019,1700 UTC,"23,7",78
29/8/2019,1800 UTC,24,87
29/8/2019,1900 UTC,"23,6",54
29/8/2019,2000 UTC,"20,5",94
29/8/2019,2100 UTC,"18,1",44
29/8/2019,2200 UTC,"16,9",70
29/8/2019,2300 UTC,"16,1",50
30/8/2019,0000 UTC,"15,5",55
30/8/2019,0100 UTC,"14,7",92
30/8/2019,0200 UTC,"14,1",69
30/8/2019,0300 UTC,"12,8",75
30/8/2019,0400 UTC,"12,1",48
30/8/2019,0500 UTC,"11,6",66
30/8/2019,0600 UTC,"10,9",79
30/8/2019,0700 UTC,"10,9",70
30/8/2019,0800 UTC,20,91
30/8/2019,0900 UTC,"10,6",75
30/8/2019,1000 UTC,"13,7",54
30/8/2019,1100 UTC,"19,5",83
30/8/2019,1200 UTC,"23,2",44
30/8/2019,1300 UTC,"24,8",78
30/8/2019,1400 UTC,"26,1",55
30/8/2019,1500 UTC,"26,3",100
30/8/2019,1600 UTC,"26,7",72
30/8/2019,1700 UTC,"27,2",64
30/8/2019,1800 UTC,"27,6",57
30/8/2019,1900 UTC,"27,1",44
30/8/2019,2000 UTC,25,46
30/8/2019,2100 UTC,24,48
30/8/2019,2200 UTC,"22,4",55
30/8/2019,2300 UTC,"21,2",81
31/8/2019,0000 UTC,"20,2",48
31/8/2019,0100 UTC,"18,8",62
31/8/2019,0200 UTC,"18,6",52
31/8/2019,0300 UTC,"20,8",53
31/8/2019,0400 UTC,"19,9",76
31/8/2019,0500 UTC,"19,8",70
31/8/2019,0600 UTC,17,95
31/8/2019,0700 UTC,"17,3",92
31/8/2019,0800 UTC,"17,9",76
31/8/2019,0900 UTC,17,80
31/8/2019,1000 UTC,"20,6",79
31/8/2019,1100 UTC,"24,1",83
31/8/2019,1200 UTC,"25,3",90
31/8/2019,1300 UTC,"26,6",55
31/8/2019,1400 UTC,"27,7",61
31/8/2019,1500 UTC,"28,1",91
31/8/2019,1600 UTC,"29,1",44
31/8/2019,1700 UTC,"25,7",71
31/8/2019,1800 UTC,"16,1",41
31/8/2019,1900 UTC,"16,4",53
31/8/2019,2000 UTC,"15,9",76
31/8/2019,2100 UTC,16,80
31/8/2019,2200 UTC,"16,2",93
31/8/2019,2300 UTC,"17,1",59
1/9/2019,0000 UTC,16,76
1/9/2019,0100 UTC,"15,5",56
1/9/2019,0200 UTC,"15,3",62
1/9/2019,0300 UTC,"15,5",61
1/9/2019,0400 UTC,"15,3",86
1/9/2019,0500 UTC,15,94
1/9/2019,0600 UTC,15,40
1/9/2019,0700 UTC,"14,7",80
1/9/2019,0800 UTC,"14,8",54
1/9/2019,0900 UTC,"14,5",61
1/9/2019,1000 UTC,"14,1",96
1/9/2019,1100 UTC,"14,3",68
1/9/2019,1200 UTC,"14,8",54
1/9/2019,1300 UTC,"14,7",100
1/9/2019,1400 UTC,"14,4",49
1/9/2019,1500 UTC,"14,3",55
1/9/2019,1600 UTC,"14,4",69
1/9/2019,1700 UTC,"14,3",81
1/9/2019,1800 UTC,"14,4",56
1/9/2019,1900 UTC,"13,3",68
1/9/2019,2000 UTC,"12,7",78
1/9/2019,2100 UTC,"12,4",65
1/9/2019,2200 UTC,"10,9",69
1/9/2019,2300 UTC,"11,1",44
2/9/2019,0000 UTC,"11,3",68
2/9/2019,0100 UTC,"11,4",89
2/9/2019,0200 UTC,"11,9",75
2/9/2019,0300 UTC,"11,8",93
2/9/2019,0400 UTC,"11,4",55
2/9/2019,0500 UTC,"11,3",84
2/9/2019,0600 UTC,"10,9",93
2/9/2019,0700 UTC,"10,8",46
2/9/2019,0800 UTC,"10,9",65
2/9/2019,0900 UTC,11,80
2/9/2019,1000 UTC,"11,4",96
2/9/2019,1100 UTC,"12,4",40
2/9/2019,1200 UTC,"13,5",53
2/9/2019,1300 UTC,"13,8",56
2/9/2019,1400 UTC,"14,7",47
2/9/2019,1500 UTC,"14,3",78
2/9/2019,1600 UTC,"14,6",45
2/9/2019,1700 UTC,"14,3",98
2/9/2019,1800 UTC,"14,5",88
2/9/2019,1900 UTC,"13,6",57
2/9/2019,2000 UTC,"12,6",78
2/9/2019,2100 UTC,"12,4",93
2/9/2019,2200 UTC,12,81
2/9/2019,2300 UTC,12,78
